ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND,bezirk_id,bezirk_name,ZEITUNTERSCHIED,ZEIT_BIS_TATZEIT
2023-09-11,2023-09-09,08:00,2023-09-09,19:00,3359,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,2 days
2023-09-11,2023-09-09,22:00,2023-09-10,14:00,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,2 days
2023-09-11,2023-09-10,14:00,2023-09-10,16:00,705,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,1 days
2023-09-11,2023-08-22,19:00,2023-08-23,09:00,933,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,20 days
2023-09-11,2023-09-11,07:00,2023-09-11,12:00,699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,0 days
2023-09-11,2023-09-08,14:00,2023-09-11,07:00,750,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,3 days,3 days
2023-09-11,2023-09-08,19:00,2023-09-09,10:00,654,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,3 days
2023-09-11,2023-09-10,12:00,2023-09-10,19:00,979,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,1 days
2023-09-11,2023-09-11,14:00,2023-09-11,15:00,180,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2023-09-11,2023-09-08,19:00,2023-09-08,21:00,3400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,3 days
2023-09-11,2023-09-08,19:00,2023-09-09,09:00,2493,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,3 days
2023-09-11,2023-09-10,20:00,2023-09-11,03:00,2450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2023-09-11,2023-09-08,13:00,2023-09-11,09:00,3360,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1,Mitte,3 days,3 days
2023-09-11,2023-09-09,02:00,2023-09-09,03:00,2122,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,2 days
2023-09-11,2023-09-10,12:00,2023-09-10,19:00,758,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,1 days
2023-09-11,2023-09-08,13:00,2023-09-11,10:00,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,3 days,3 days
2023-09-11,2023-09-11,13:00,2023-09-11,15:00,4000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,0 days
2023-09-11,2023-09-10,05:00,2023-09-11,16:00,3724,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,1 days
2023-09-11,2023-09-10,19:00,2023-09-11,16:00,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2023-09-11,2023-09-08,20:00,2023-09-11,13:00,356,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,3 days,3 days
2023-09-11,2023-09-08,08:00,2023-09-09,18:00,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,10,Marzahn-Hellersdorf,1 days,3 days
2023-09-11,2023-09-08,20:00,2023-09-09,07:00,503,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,3 days
2023-09-11,2023-09-09,08:00,2023-09-11,16:00,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,2 days,2 days
2023-09-11,2023-09-10,22:00,2023-09-10,22:00,1350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,1 days
2023-09-11,2023-09-10,12:00,2023-09-10,16:00,2076,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,1 days
2023-09-11,2023-09-08,12:00,2023-09-09,13:00,1157,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,1 days,3 days
2023-09-11,2023-09-10,19:00,2023-09-11,07:00,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,1 days
2023-09-11,2023-09-10,20:00,2023-09-11,08:00,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,1 days
2023-09-11,2023-09-09,08:00,2023-09-09,20:00,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,2 days
2023-09-11,2023-09-10,13:00,2023-09-10,21:00,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,0 days,1 days
2023-09-11,2023-08-28,15:00,2023-08-28,15:00,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,14 days
2023-09-11,2023-09-08,10:00,2023-09-08,11:00,1250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,3 days
2023-09-11,2023-09-01,18:00,2023-09-01,19:00,1359,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,10 days
2023-09-11,2023-09-09,12:00,2023-09-10,20:00,948,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,2 days
2023-09-11,2023-09-11,15:00,2023-09-11,17:00,1019,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2023-09-11,2023-09-11,21:00,2023-09-11,21:00,2500,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2023-09-11,2023-09-11,00:00,2023-09-11,07:00,5000,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,0 days
2023-09-11,2023-09-10,12:00,2023-09-10,13:00,815,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,1 days
2023-09-11,2023-09-09,12:00,2023-09-11,06:00,1562,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,2 days,2 days
2023-09-11,2023-09-09,17:00,2023-09-11,05:00,500,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,2 days,2 days
2023-09-11,2023-09-08,10:00,2023-09-10,19:00,1900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,2 days,3 days
2023-09-11,2023-09-10,19:00,2023-09-11,08:00,835,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2023-09-11,2023-09-11,18:00,2023-09-11,22:00,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2023-09-11,2023-09-06,19:00,2023-09-07,12:00,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,5 days
2023-09-11,2023-09-08,17:00,2023-09-10,21:00,611,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,10,Marzahn-Hellersdorf,2 days,3 days
2023-09-11,2023-07-15,15:00,2023-07-15,23:00,730,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,58 days
2023-09-11,2023-08-02,17:00,2023-08-03,07:00,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,40 days
2023-09-11,2023-09-08,17:00,2023-09-10,21:00,645,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,10,Marzahn-Hellersdorf,2 days,3 days
2023-09-11,2023-09-10,19:00,2023-09-11,08:00,0,Ja,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,1 days
2023-09-11,2023-09-10,22:00,2023-09-11,07:00,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,1 days
2023-09-11,2023-09-11,10:00,2023-09-11,10:00,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2023-09-11,2023-09-10,19:00,2023-09-11,10:00,2748,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,1 days,1 days
2023-09-11,2023-09-10,09:00,2023-09-10,22:00,446,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,1 days
2023-09-11,2023-09-10,21:00,2023-09-11,05:00,3700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2023-09-11,2023-09-08,21:00,2023-09-08,21:00,3099,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,3 days
2023-09-11,2023-09-09,17:00,2023-09-11,08:00,1122,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,2 days,2 days
2023-09-11,2023-09-11,08:00,2023-09-11,17:00,1355,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2023-09-11,2023-09-10,18:00,2023-09-11,16:00,3000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,1 days,1 days
2023-09-11,2023-09-08,20:00,2023-09-09,10:00,135,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,3 days
2023-09-11,2023-09-04,22:00,2023-09-06,18:00,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,2 days,7 days
2023-09-11,2023-09-11,03:00,2023-09-11,07:00,550,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,0 days
2023-09-11,2023-09-11,06:00,2023-09-11,06:00,80,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,0 days,0 days
2023-09-11,2023-09-08,14:00,2023-09-11,07:00,737,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,3 days,3 days
2023-09-11,2023-09-10,19:00,2023-09-11,07:00,509,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,1 days
2023-09-11,2023-09-08,06:00,2023-09-09,23:00,730,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,1 days,3 days
2023-09-11,2023-09-07,00:00,2023-09-08,00:00,700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,4 days
2023-09-11,2023-09-08,19:00,2023-09-09,12:00,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,3 days
2023-09-11,2023-09-09,11:00,2023-09-10,06:00,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,2 days
2023-09-11,2023-09-10,22:00,2023-09-10,22:00,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,1 days
2023-09-11,2023-09-10,20:00,2023-09-11,10:00,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,1 days,1 days
2023-09-11,2023-09-08,16:00,2023-09-11,09:00,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,3 days,3 days
2023-09-11,2023-09-10,12:00,2023-09-10,16:00,4579,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,1 days
2023-09-11,2023-09-05,18:00,2023-09-07,19:00,629,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,2 days,6 days
2023-09-11,2023-09-07,17:00,2023-09-10,09:00,1298,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,3 days,4 days
2023-09-11,2023-09-09,20:00,2023-09-10,09:00,279,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,2 days
2023-09-11,2023-09-11,07:00,2023-09-11,15:00,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2023-09-11,2023-09-09,11:00,2023-09-11,07:00,1499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,2 days,2 days
2023-09-11,2023-09-11,15:00,2023-09-11,15:00,2724,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,0 days
2023-09-11,2023-09-10,17:00,2023-09-11,05:00,220,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,1 days
2023-09-11,2023-09-08,20:00,2023-09-09,10:00,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,3 days
2023-09-11,2023-09-08,20:00,2023-09-09,07:00,870,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,3 days
2023-09-11,2023-09-11,18:00,2023-09-11,18:00,1388,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,0 days,0 days
2023-09-10,2023-09-06,15:00,2023-09-08,16:00,380,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,2 days,4 days
2023-09-10,2023-09-07,18:00,2023-09-07,23:00,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,3 days
2023-09-10,2023-09-03,18:00,2023-09-03,21:00,1000,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,7 days
2023-09-10,2023-09-10,15:00,2023-09-10,15:00,650,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2023-09-10,2023-09-10,15:00,2023-09-10,20:00,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2023-09-10,2023-09-08,17:00,2023-09-10,16:00,1511,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,11,Lichtenberg,2 days,2 days
2023-09-10,2023-09-02,19:00,2023-09-03,01:00,560,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,8 days
2023-09-10,2023-09-09,10:00,2023-09-10,14:00,489,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2023-09-10,2023-09-08,00:00,2023-09-09,13:00,1899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,2 days
2023-09-10,2023-09-10,23:00,2023-09-10,23:00,500,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,0 days
2023-09-10,2023-09-08,14:00,2023-09-09,09:00,369,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,2 days
2023-09-10,2023-09-09,01:00,2023-09-09,03:00,308,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,1 days
2023-09-10,2023-09-10,09:00,2023-09-10,12:00,250,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,0 days,0 days
2023-09-10,2023-09-09,18:00,2023-09-09,19:00,1429,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,1 days
2023-09-10,2023-09-06,18:00,2023-09-09,09:00,495,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,3 days,4 days
2023-09-10,2023-09-10,11:00,2023-09-10,12:00,1900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,0 days
2023-09-10,2023-09-09,20:00,2023-09-10,08:00,1526,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,1 days,1 days
2023-09-10,2023-09-08,10:00,2023-09-10,12:00,420,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1,Mitte,2 days,2 days
2023-09-10,2023-09-09,19:00,2023-09-10,09:00,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,1 days,1 days
2023-09-10,2023-09-10,05:00,2023-09-10,05:00,0,Ja,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,0 days
2023-09-10,2023-09-07,18:00,2023-09-07,23:00,368,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,3 days
2023-09-10,2023-09-08,14:00,2023-09-08,16:00,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,2 days
2023-09-10,2023-09-08,15:00,2023-09-09,19:00,332,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,1 days,2 days
2023-09-10,2023-09-09,22:00,2023-09-10,20:00,499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,1 days
2023-09-10,2023-09-09,18:00,2023-09-09,20:00,2726,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,1 days
2023-09-10,2023-09-09,22:00,2023-09-10,07:00,4099,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,1 days
2023-09-10,2023-09-09,15:00,2023-09-10,09:00,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,1 days,1 days
2023-09-10,2023-09-10,07:00,2023-09-10,08:00,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,0 days,0 days
2023-09-10,2023-09-01,08:00,2023-09-01,14:00,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,0 days,9 days
2023-09-10,2023-09-09,20:00,2023-09-10,10:00,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2023-09-10,2023-08-28,13:00,2023-08-28,16:00,230,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,8,Neukölln,0 days,13 days
2023-09-10,2023-09-10,09:00,2023-09-10,17:00,1149,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2023-09-10,2023-09-07,21:00,2023-09-07,22:00,515,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,3 days
2023-09-10,2023-09-06,16:00,2023-09-07,10:00,1200,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,4 days
2023-09-10,2023-09-08,13:00,2023-09-08,23:00,420,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,2 days
2023-09-10,2023-09-09,14:00,2023-09-09,21:00,299,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,1 days
2023-09-10,2023-09-08,12:00,2023-09-10,22:00,3000,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,2,Friedrichshain-Kreuzberg,2 days,2 days
2023-09-10,2023-09-09,13:00,2023-09-09,19:00,1299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,1 days
2023-09-10,2023-09-09,20:00,2023-09-10,07:00,3491,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,1 days,1 days
2023-09-10,2023-09-09,17:00,2023-09-09,23:00,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,10,Marzahn-Hellersdorf,0 days,1 days
2023-09-10,2023-09-09,11:00,2023-09-09,11:00,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,1 days
2023-09-10,2023-09-10,10:00,2023-09-10,13:00,635,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,0 days
2023-09-10,2023-09-09,12:00,2023-09-10,16:00,2800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2023-09-10,2023-09-09,01:00,2023-09-09,03:00,270,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,1 days
2023-09-10,2023-09-08,08:00,2023-09-08,09:00,734,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,2 days
2023-09-10,2023-09-09,23:00,2023-09-10,13:00,1800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2023-09-10,2023-09-10,15:00,2023-09-10,16:00,1820,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2023-09-10,2023-09-07,07:00,2023-09-07,11:00,392,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,3 days
2023-09-10,2023-09-10,11:00,2023-09-10,15:00,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,0 days
2023-09-10,2023-09-10,14:00,2023-09-10,17:00,3000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2023-09-10,2023-09-09,18:00,2023-09-10,18:00,449,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,1 days
2023-09-10,2023-09-09,14:00,2023-09-10,01:00,914,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
